
Felt: narsjo


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
01/07-2016       0.9      12.6       5.6       3.932       2.464  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.5      13.2       4.8       3.295       2.108  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      12.0      10.4       4.2       6.122       2.519  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       6.9       8.5       3.8       8.303       2.333  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       9.8       9.3       3.3       7.945       2.878      11.629       1.188       5.341       1.899
06/07-2016       0.9       8.6       2.8       6.036       2.304      14.009       0.838       4.742       1.467
07/07-2016       6.2       7.2       2.5       4.080       2.559      10.355       0.882       4.879       1.596
08/07-2016       3.0       7.0       2.3       3.750       2.827      13.406       0.736       5.128       1.586
09/07-2016       1.2       7.3       2.2       2.562       2.320      12.680       0.648       4.560       1.500
10/07-2016       1.0       8.4       2.0       2.181       1.978      11.721       0.751       4.224       1.330
11/07-2016       0.6      13.1       1.7       2.040       2.136      10.899       0.756       3.674       1.237
12/07-2016       2.4      12.1       1.5       2.083       2.394      13.787       0.805       4.400       1.434
13/07-2016       0.1      13.3       1.3       1.998       2.394      13.543       0.789       4.185       1.605


Felt: hoggaasbru


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0       8.4       8.5       7.734       9.151  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.9       9.4       7.5       7.122       8.615  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       3.8      14.3       5.6       9.940       9.196  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       2.7      13.1       3.9      11.233       8.843  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       4.6       8.9       3.5      12.478       8.788  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       4.4       6.1       3.3      12.722      12.390  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       5.1       5.3       3.1      13.289      14.099  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       2.1      13.0       2.4      12.129      11.728  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       4.5       9.2       2.0      12.068      11.576  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       1.0      12.3       1.5      10.389      10.499  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.2      14.0       1.2       8.480       9.183  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       4.3      15.9       0.9       9.313       9.314  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.1      10.6       0.8       7.652       8.562  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       6.3      17.6       0.4       9.864      10.765  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       4.9      12.6       0.4      11.017      10.506  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.0       8.9       0.3       9.062       8.983  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.0      14.5       0.3       6.960       7.457  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.5      13.7       0.2       6.006       6.802  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.4      14.0       0.2       5.219       6.195  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       7.3      11.3       0.1       8.145       9.513  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       8.4       9.0       0.1      11.660      17.430  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       1.9       9.7       0.1      10.048      14.050      22.733       8.790      17.345      11.739
06/07-2016       0.0       9.1       0.1       7.366      10.316      18.337       5.992      13.345       8.075
07/07-2016       2.6       8.4       0.0       6.722       9.675      24.605       4.787      12.500       7.236
08/07-2016       1.7       8.1       0.0       5.994       9.919      22.113       3.746      13.272       6.927
09/07-2016       2.0       8.2       0.0       5.728       9.533      23.089       3.582      12.892       6.375
10/07-2016       0.9       8.6       0.0       5.102       8.558      27.376       2.957      14.460       5.740
11/07-2016       0.2      13.0       0.0       4.544       8.091      26.068       2.705      12.935       4.891
12/07-2016       7.3      13.0       0.0       7.731       7.473      28.538       2.526      14.220       4.850
13/07-2016       0.0      13.3       0.0       5.995       7.470      31.995       2.563      13.687       4.796


Felt: veravatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0       7.8       0.2       1.866       2.101  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       1.1       8.2       0.2       1.807       2.018  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       4.8      14.2       0.1       1.902       2.139  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       1.7      13.4       0.1       1.936       2.209  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016      10.8       9.7       0.0       2.464       2.324  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       2.6       6.3       0.0       2.938       2.490  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       5.5       5.4       0.0       3.039       2.607  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       1.2      12.9       0.0       3.000       2.541  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       3.4       8.9       0.0       2.857       2.522  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       1.1      12.5       0.0       2.724       2.392  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.8      14.4       0.0       2.451       2.242  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       6.4      15.7       0.0       2.507       2.311  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      11.9       0.0       2.477       2.396  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       1.1      18.1       0.0       2.186       2.268  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       2.0      12.8       0.0       2.021       2.129  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.6       8.8       0.0       1.896       1.903  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.0      15.2       0.0       1.713       1.680  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       1.1      14.2       0.0       1.640       1.495  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.3      14.1       0.0       1.579       1.357  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       1.4      11.7       0.0       1.570       1.255  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       8.4       9.2       0.0       1.832       1.214  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       1.0      10.0       0.0       1.881       1.332       1.583       1.146       1.457       1.254
06/07-2016       0.0       9.5       0.0       1.602       1.155       1.574       0.949       1.337       1.057
07/07-2016       4.0       7.5       0.0       1.651       1.159       1.986       0.848       1.427       1.002
08/07-2016       1.5       7.4       0.0       1.627       1.174       2.636       0.855       1.508       1.031
09/07-2016       3.2       7.5       0.0       1.641       1.276       3.676       0.801       1.749       1.077
10/07-2016       0.9       7.9       0.0       1.608       1.375       5.805       0.780       1.929       1.081
11/07-2016       0.1      13.1       0.0       1.562       1.351       5.621       0.744       2.023       1.043
12/07-2016       7.0      12.6       0.0       1.760       1.408       4.779       0.792       2.276       1.093
13/07-2016       0.5      12.9       0.0       1.828       1.592       5.261       0.800       2.412       1.103


Felt: dillfoss


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0       8.8       3.9       5.632       2.311  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.8       9.4       3.3       5.496       2.102  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       4.6      14.6       2.6       6.933       2.433  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       1.3      13.6       1.9       7.197       2.424  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       4.9       9.9       1.5       7.821       2.436  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       3.3       6.7       1.4       8.179       7.108  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       4.2       6.0       1.3       7.944       9.913  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       1.4      13.3       1.1       6.859       5.927  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       3.3       9.6       0.9       6.261       5.947  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.9      13.0       0.7       5.510       4.325  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.3      14.6       0.5       4.737       3.170  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       3.0      16.3       0.3       4.810       3.230  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      11.9       0.3       4.169       2.709  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       4.0      18.0       0.2       4.574       2.714  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       5.3      13.1       0.2       6.262       3.165  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.3       9.5       0.2       5.766       2.800  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.0      15.1       0.1       4.038       1.816  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.8      14.5       0.1       3.760       1.389  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.4      14.5       0.0       3.455       1.173  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       4.4      12.0       0.0       4.293       2.788  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       7.1       9.7       0.0       6.882       7.110  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       0.7      10.7       0.0       5.993       6.848      11.359       4.168       8.697       5.854
06/07-2016       0.0      10.3       0.0       3.905       4.197       8.617       2.475       5.603       3.307
07/07-2016       2.5       8.7       0.0       3.912       4.040       8.557       2.325       5.778       3.064
08/07-2016       1.4       8.4       0.0       3.726       4.245      11.043       1.933       5.983       3.111
09/07-2016       2.2       8.5       0.0       3.697       4.362      16.921       1.764       7.301       3.008
10/07-2016       0.9       8.8       0.0       3.455       4.500      20.812       1.808       7.790       2.986
11/07-2016       0.2      13.5       0.0       3.130       4.498      19.724       1.795       7.474       2.658
12/07-2016       8.2      13.6       0.0       5.704       5.161      29.667       1.707      10.176       3.406
13/07-2016       0.2      13.6       0.0       5.220       5.346      47.569       2.099      10.394       3.155


Felt: krinsvatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.2       8.5       0.3       0.820       1.422  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.1       9.5       0.3       0.727       1.261  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0      13.7       0.2       0.640       1.138  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.0      13.6       0.2       0.562       1.009  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.8       8.7       0.1       0.522       0.926  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       9.1       6.9       0.1       2.441       0.938  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       6.9       6.1       0.1       3.863       1.056  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       4.4      13.8       0.0       3.711       1.278  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       0.9      10.3       0.0       1.721       1.441  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.1      14.4       0.0       1.240       1.559  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.5      14.2       0.0       1.114       1.569  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       2.1      15.4       0.0       1.095       1.481  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      10.5       0.0       0.948       1.283  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       4.9      18.5       0.0       1.461       1.159  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       9.6      11.5       0.0       3.708       1.131  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.4      10.6       0.0       2.642       1.077  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.0      16.8       0.0       1.331       0.966  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       3.0      15.0       0.0       1.430       0.907  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.0      15.4       0.0       1.179       0.839  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      16.5      12.1       0.0       6.456       0.868  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       4.5      10.9       0.0       6.957       0.994  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       2.0      10.2       0.0       3.552       0.956       3.896       0.308       1.379       0.558
06/07-2016       0.8       9.5       0.0       1.680       0.713       4.196       0.217       1.410       0.473
07/07-2016       4.3       8.9       0.0       2.142       1.087       8.691       0.293       2.441       0.670
08/07-2016       2.4       8.5       0.0       1.908       1.727      20.146       0.393       3.544       0.785
09/07-2016       1.6       8.8       0.0       1.719       2.056      13.615       0.418       4.044       1.159
10/07-2016       0.9       9.5       0.0       1.572       2.115      13.770       0.471       4.282       1.022
11/07-2016       0.0      12.3       0.0       1.374       1.531       8.473       0.518       3.288       0.974
12/07-2016       0.6      11.8       0.0       1.224       1.514       7.352       0.601       3.009       1.060
13/07-2016       0.0      12.8       0.0       1.065       2.061      16.715       0.455       4.646       1.113


Felt: oyungen


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       1.0       8.0       0.1       1.209       1.812  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.0       8.4       0.0       1.070       1.643  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.4      11.8       0.0       0.979       1.509  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.0      12.5       0.0       0.861       1.406  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.3       8.7       0.0       0.775       1.317  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       7.2       6.9       0.0       2.341       1.291  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       4.1       6.1       0.0       2.805       1.283  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       4.2      12.4       0.0       3.040       1.307  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       0.6       9.7       0.0       2.394       1.295  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.0      13.7       0.0       1.881       1.266  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.2      13.5       0.0       1.476       1.206  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       0.0      14.1       0.0       1.283       1.132  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      10.3       0.0       1.124       1.031  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       2.8      18.3       0.0       1.323       0.982  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       6.7      11.7       0.0       2.476       0.969  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       2.1      10.3       0.0       2.100       0.939  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.0      15.7       0.0       1.674       0.870  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       4.1      15.5       0.0       2.030       0.825  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       1.0      14.9       0.0       1.684       0.790  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      14.1      12.5       0.0       4.727       0.952  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       7.3      10.9       0.0       5.721       1.177  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       0.4      10.3       0.0       4.810       1.202       2.084       0.755       1.532       1.068
06/07-2016       0.4       9.4       0.0       3.608       1.122       2.605       0.718       1.504       0.914
07/07-2016       4.3       8.8       0.0       3.473       1.454       5.325       0.684       2.027       1.072
08/07-2016       2.9       8.5       0.0       3.197       1.694       6.575       0.557       2.530       1.227
09/07-2016       2.0       9.0       0.0       2.796       1.961       7.299       0.687       3.223       1.304
10/07-2016       1.4       9.2       0.0       2.432       1.941      10.035       0.626       3.785       1.277
11/07-2016       0.0      11.6       0.0       2.011       1.838       8.586       0.628       3.265       1.142
12/07-2016       2.2      11.7       0.0       1.874       2.151      10.574       0.615       3.810       1.260
13/07-2016       0.1      12.1       0.0       1.623       2.349       9.448       0.807       4.455       1.314


Felt: bjornstad


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.7       5.1     142.5      19.275      24.056  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.5       5.4     138.3      18.506      24.253  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       3.7      11.6     126.8      24.513      35.116  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       2.8      11.9     118.0      34.441      41.769  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016      18.7       9.7     111.6      42.562      50.460  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       3.2       6.0     108.6      41.409      43.118  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       5.8       4.1     107.3      28.041      37.580  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       3.3       9.8     101.3      28.016      38.638  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       2.9       8.0      97.0      27.801      35.934  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.6       9.6      91.2      26.105      31.300  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       8.2      11.5      84.7      29.490      32.837  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       2.4      13.5      77.4      33.377      32.461  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      11.9      71.9      31.265      33.142  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.5      17.2      63.3      31.310      58.542  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      11.4      11.8      58.5      34.593      45.215  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.4       8.4      55.8      29.782      27.967  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.6      13.6      50.2      24.267      28.550  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       6.2      13.0      45.2      25.850      39.290  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       5.3      12.2      41.5      26.011      31.829  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      12.5      10.5      38.5      27.116      41.913  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       9.0       8.5      36.3      28.422      36.426  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       2.5       6.9      34.7      21.608      30.052      45.468      17.625      37.590      23.070
06/07-2016       0.0       6.7      33.4      14.971      19.977      36.024      11.008      24.965      15.800
07/07-2016       1.5       6.2      32.1      12.360      15.657      30.234       8.040      20.342      11.950
08/07-2016       1.4       6.4      30.8      11.069      13.878      28.890       6.561      20.716      10.866
09/07-2016       0.8       5.6      29.7      10.168      14.309      29.285       5.733      20.192      10.066
10/07-2016       0.0       6.2      28.5       9.407      12.526      25.717       4.288      19.093       8.851
11/07-2016       0.2       9.6      25.8       9.854      11.919      27.883       4.695      18.500       9.011
12/07-2016       5.5      12.0      23.0      11.883      13.307      36.621       4.147      21.503       9.087
13/07-2016       0.5      11.5      21.2      12.225      15.870      44.288       4.991      21.995       9.581


Felt: trangen


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       1.2       6.1      16.5      26.353      24.242  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.8       7.0      15.4      24.482      23.595  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       3.5      12.4      12.9      26.390      27.693  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       1.0      14.8      10.2      26.928      29.829  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016      21.0       9.9       9.2      42.861      34.491  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       1.3       6.2       8.7      40.626      34.362  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       2.2       4.9       8.4      35.165      31.139  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       1.3      11.4       7.2      31.049      29.723  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       2.3       8.0       6.5      28.666      26.855  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.9      11.4       5.3      25.816      22.752  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       2.2      13.9       3.8      25.008      23.079  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       8.7      14.6       2.8      29.835      24.571  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      12.9       2.3      26.296      22.533  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       1.2      17.3       1.4      22.717      26.251  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       5.7      13.1       1.2      24.329      21.952  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.5       9.1       1.0      21.696      17.877  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.2      14.5       0.8      18.638      16.456  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       1.9      14.1       0.6      17.171      16.505  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.9      13.8       0.4      15.460      14.884  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       7.3      11.5       0.3      18.822      15.860  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       8.8       9.0       0.3      22.426      16.157  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       3.9       8.9       0.3      20.812      16.925      25.110       9.681      19.982      14.063
06/07-2016       0.0       8.6       0.2      16.945      13.854      25.320       7.703      17.350      10.689
07/07-2016       1.0       7.2       0.2      14.604      13.052      24.722       6.907      16.264      10.131
08/07-2016       0.8       6.9       0.2      12.937      12.500      23.493       5.690      16.632       9.110
09/07-2016       1.1       6.7       0.2      11.741      12.848      26.089       5.548      17.597       9.193
10/07-2016       0.1       7.1       0.2      10.483      12.339      24.875       5.300      17.622       8.211
11/07-2016       0.4      10.6       0.1       9.397      11.661      28.422       4.436      16.874       8.139
12/07-2016       7.8      11.3       0.1      13.846      13.488      35.328       4.546      20.465       9.545
13/07-2016       0.0      11.7       0.1      11.236      13.178      31.236       3.865      19.297       9.012


Felt: mevatnet


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       1.1       7.3       0.0       0.999       1.712  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.1       7.6       0.0       0.898       1.617  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.9      11.2       0.0       0.804       1.531  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.3      11.6       0.0       0.724       1.464  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       5.0       9.9       0.0       0.972       1.412  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       3.8       7.5       0.0       1.167       1.380  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016      10.1       6.0       0.0       1.891       1.455  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       1.8      11.0       0.0       1.903       1.550  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       2.1       9.7       0.0       1.652       1.602  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.0      12.0       0.0       1.342       1.600  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       1.4      13.5       0.0       1.205       1.566  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       0.0      12.6       0.0       1.082       1.508  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      11.5       0.0       0.960       1.434  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.0      17.8       0.0       0.850       1.431  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       9.8      12.2       0.0       1.516       1.452  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.1      10.3       0.0       1.519       1.436  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.6      14.8       0.0       1.227       1.425  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       3.6      16.0       0.0       1.256       1.332  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       2.1      14.3       0.0       1.191       1.318  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       9.7      13.4       0.0       1.793       1.669  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       4.1      10.8       0.0       1.988       1.932  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       3.2      11.1       0.0       1.905       2.018       3.982       1.342       2.496       1.693
06/07-2016       0.0      10.7       0.0       1.556       1.711       3.995       1.095       2.197       1.376
07/07-2016       4.5       8.9       0.0       1.643       1.928       4.741       0.889       2.824       1.294
08/07-2016       2.2       9.0       0.0       1.567       2.236       5.911       0.631       3.297       1.363
09/07-2016       1.4       9.1       0.0       1.362       2.266       5.979       0.620       3.181       1.344
10/07-2016       0.3       9.3       0.0       1.197       2.184       6.120       0.679       3.134       1.395
11/07-2016       0.0      11.1       0.0       1.064       1.884       6.099       0.540       2.866       1.230
12/07-2016       1.1      13.4       0.0       0.950       2.100       6.957       0.642       3.965       1.226
13/07-2016       0.2      11.4       0.0       0.850       2.261       8.282       0.604       4.012       1.194


Felt: nervoll


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.5       4.1      92.3      37.740      43.645  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.2       4.3      90.7      33.941      42.157  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       2.3      10.4      84.4      34.859      59.600  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       2.2      10.7      78.0      39.715      77.448  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016      10.4       9.4      73.1      51.604     100.189  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       3.7       5.5      71.0      54.821      90.143  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       7.6       3.4      71.3      45.276      76.393  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       2.1       8.3      68.0      41.256      69.039  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       1.3       7.4      65.3      42.102      71.905  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.3       8.7      61.9      41.936      65.714  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       4.9      10.7      57.7      46.975      66.849  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       2.8      12.3      52.9      52.723      64.961  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      11.0      49.6      51.124      65.063  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.4      16.4      43.0      52.719      96.898  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       6.5      11.3      39.5      57.323      91.991  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.5       7.8      37.6      48.767      65.399  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.6      12.5      33.6      43.739      59.041  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       3.5      12.2      30.5      45.071      68.406  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       6.1      11.2      27.7      45.392      63.649  -10000.000  -10000.000  -10000.000  -10000.000
