:2.11 narsjo
2016	6	17	6	0.608	16.414	2.688	1.093	0	0	5.49	20.1	5.37	1.49	0	0	0	0
2016	6	18	6	3.888	12.814	2.553	1.443	0	0	5.25	20.33	6.03	1.21	1.06	0	0	0
2016	6	19	6	4.526	13.494	2.481	2.177	0	0	6	19.58	6.1	1.32	2.01	0	0	0
2016	6	20	6	0.588	12.404	2.386	2.009	0	0	7.55	18.04	5.24	1.3	0	0	0	0
2016	6	21	6	17.467	12.074	4.161	13.272	0	0	7.11	18.47	5.41	1.34	11.63	0	0	0
2016	6	22	6	0.219	14.124	3.747	9.669	0	0	15.89	9.69	4.04	1.54	0	0	0	0
2016	6	23	6	0	15.224	3.006	7.381	0	0	13.81	11.77	1.4	2.64	0	0	0	0
2016	6	24	6	0.219	15.144	2.619	5.797	0	0	12.23	13.36	0.17	2	0	0	0	0
2016	6	25	6	1.246	15.714	2.461	4.733	0	0	10.98	14.6	0.94	1.69	0	0	0	0
2016	6	26	6	0.518	17.994	2.479	3.997	0	0	9.97	15.62	0.39	1.86	0	0	0	0
2016	6	27	6	15.543	14.364	3.575	9.327	0	0	9.11	16.48	4.69	1.29	7.01	0	0	0
2016	6	28	6	3.011	13.434	3.596	7.551	0	0	14.11	11.47	4.94	1.61	0.4	0	0	0
2016	6	29	6	0.02	14.054	3.221	6.041	0	0	12.89	12.7	2.63	2.33	0	0	0	0
2016	6	30	6	2.373	13.344	2.93	5.113	0	0	11.59	13.99	2.62	1.8	0	0	0	0
2016	7	1	6	8.734	11.944	3.783	7.355	0	0	10.49	15.09	4.2	1.48	3.51	0	0	0
2016	7	2	6	6.131	11.344	4.55	9.003	0	0	12.43	13.16	4.53	1.45	2.84	0.85	0	0
2016	7	3	6	6.66	10.264	4.901	11.799	0	0	13.36	12.23	3.95	1.51	4.08	2.73	0	0
2016	7	4	6	5.912	10.434	-10000	12.689	0	0	15	10.58	3.67	1.57	3.16	2.13	0	0
2016	7	5	6	6.52	11.984	-10000	12.425	0	0	15.55	10.04	3.18	1.95	3.46	2.24	0	0
2016	7	6	6	5.404	12.164	-10000	11.86	0	0	16.46	9.13	3.01	1.98	2.25	1.36	0	0
2016	7	7	6	0.449	13.354	-10000	9.283	0	0	16.26	9.32	1.09	2.26	0	0	0	0
2016	7	8	6	0.09	13.194	-10000	7.591	0	0	14.32	11.26	0.07	1.99	0	0	0	0
2016	7	9	6	0.14	13.144	-10000	6.459	0	0	12.73	12.86	0.11	1.64	0	0	0	0
2016	7	10	6	0	15.024	-10000	5.692	0	0	11.36	14.22	0	1.68	0	0	0	0
2016	7	11	6	2.383	15.074	-10000	4.549	0	0	10.17	15.42	1.79	1.49	0	0	0	0
2016	7	12	6	3.549	15.734	-10000	4.192	0	0	9.21	16.37	2.83	1.64	0	0	0	0
2016	7	13	6	0.967	16.514	-10000	3.934	0	0	8.33	17.25	1.83	1.73	0	0	0	0
:2.291 tora
2016	6	14	6	0.11	5.452	34.669	36.757	0.978	938.83	55.42	34.52	11.53	0.02	16.86	16.14	0	15.39
2016	6	15	6	0.1	6.502	39.768	42.086	0.976	919.68	60.17	29.78	10.36	0.02	20.29	19.1	0	19.14
2016	6	16	6	0	8.592	45.887	52.793	0.975	894.96	66.59	23.35	8.93	0.04	26.55	25.03	0	26.8
2016	6	17	6	1.099	8.422	59.709	65.599	0.97	868.47	74.09	15.86	7.01	0.05	26.52	24.48	0	26.73
2016	6	18	6	0.02	5.762	63.428	59.844	0.97	853.62	74.23	15.72	4.76	0.03	18.06	15.79	0	16.18
2016	6	19	6	1.778	2.322	44.321	47.576	0.97	848.15	74.35	15.59	4.72	0.01	6.8	6.88	0	4.38
2016	6	20	6	2.667	0.012	33.745	36.321	0.972	849.85	67.65	22.3	4.68	0	1.67	1.71	0	0.13
2016	6	21	6	1.568	6.472	45.134	38.427	0.965	828.15	58.57	31.38	6.69	0.04	16.23	18.18	0	19.3
2016	6	22	6	0.09	6.062	42.023	39.094	0.965	813.19	62.89	27.06	9.41	0.03	13.34	16	0	16.98
2016	6	23	6	0.07	6.822	38.657	43.264	0.961	793.06	63.79	26.15	8.12	0.05	19.33	17.95	0	19.56
2016	6	24	6	0	6.972	40.876	46.47	0.96	775.27	68.95	21	7.85	0.05	18.16	17.79	0	19.59
2016	6	25	6	17.842	8.512	57.218	67.798	0.952	752.17	71.8	18.14	6.3	0.07	31.38	29.61	0	33.92
2016	6	26	6	0.869	7.272	66.163	61.663	0.948	733.02	73.96	15.98	5.44	0.09	18.32	17.3	0	20.43
2016	6	27	6	17.872	9.192	110.129	77.067	0.948	713.13	73.96	15.98	4.8	0.12	30.98	30.04	0	35.87
2016	6	28	6	0.869	7.452	66.586	65.01	0.944	693.91	74.01	15.93	4.79	0.11	17.43	17.26	0	20.52
2016	6	29	6	0.34	4.952	41.428	53.338	0.944	683.93	74.15	15.8	4.78	0.08	10.99	10.94	0	11.56
2016	6	30	6	0.09	8.192	41.557	51.602	0.935	663.96	70.62	19.32	4.74	0.13	17.82	17.55	0	21.99
