
Felt: narsjo


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
13/07-2016       1.4       9.4       9.1      10.511      10.614  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       8.9       7.6       8.2      10.085       9.930  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016      19.7       7.5       7.4      11.533       9.883  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       0.1       7.0       6.6      10.466      10.983      12.580       9.291      11.664      10.219
17/07-2016       7.8       9.4       5.9       9.690       9.782      13.176       7.396      10.659       8.936
18/07-2016      13.4       9.0       5.4      10.176       9.818      16.680       6.697      12.050       8.079
19/07-2016      18.6       7.9       5.0      11.700       9.942      22.687       6.625      13.857       8.254
20/07-2016       2.6       8.9       4.5      11.972       9.392      26.214       6.144      13.794       7.914
21/07-2016       0.0      10.3       3.9      10.223       8.659      18.894       5.686      11.859       7.355
22/07-2016       0.0      12.8       3.1       9.164       7.920      15.567       5.224      10.672       6.765
23/07-2016       1.9      10.9       2.5       8.430       7.634      14.096       5.045       9.925       6.244
24/07-2016       0.5       9.4       2.3       7.688       7.610      14.154       4.539       9.014       6.033


Felt: jaegervatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       1.2       8.1      86.8       7.687       9.789  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.5       7.6      83.9       7.443       9.682  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.0       9.0      80.6       7.211       9.203  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.5      17.9      71.6       7.949       9.709  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.4      10.4      67.5       8.743      10.008  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       4.0       9.0      64.3       8.729      10.034  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.0      16.2      57.2       9.107      10.372  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.0      14.8      51.6       9.633      10.654  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       0.3      17.2      44.7      10.119      11.419  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.7      13.3      40.5      10.394      11.670  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       1.1      11.6      37.4      10.114      11.000  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016      36.4       7.8      35.8      11.412      12.403  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       9.8       8.6      33.8      12.763      13.279  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016      10.4       7.0      32.5      12.398      13.048  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       1.5       7.7      30.9      11.576      11.631  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016      14.4       7.7      29.3      11.202      15.570  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      15.0       6.8      28.1      11.632      21.181  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       0.8       9.5      25.8      11.349      18.242  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       0.0       9.5      23.8      10.424      15.555  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       0.9       8.2      22.0       9.574      13.273  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       4.9       8.5      20.9       9.058      12.416  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       0.0       7.0      20.2       8.352      11.398      12.847      10.432      11.823      10.994
17/07-2016      11.3       8.7      19.1       8.136      11.094      13.533       9.058      11.899      10.117
18/07-2016      11.6       8.3      18.2       8.581      11.332      14.375       8.594      12.630      10.138
19/07-2016      11.4       6.6      17.5       8.837      11.649      16.299       8.724      13.246      10.216
20/07-2016       1.4       8.0      16.6       8.568      10.986      15.719       8.415      13.232       9.988
21/07-2016       0.0      10.2      15.4       8.031      10.520      14.637       8.116      11.978       9.258
22/07-2016       0.0      13.0      13.6       7.816      10.212      15.235       7.840      11.856       9.129
23/07-2016       2.0      12.9      11.7       7.914      10.297      15.195       7.716      11.966       9.034
24/07-2016       3.1       8.9      10.6       7.880      10.274      15.644       7.396      11.806       8.711


Felt: manndalenbru


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       1.2       8.2     102.3      24.196      24.805  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.4       7.5      94.0      22.379      20.470  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.0       9.2      84.3      21.262      33.707  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.4      16.6      66.8      27.160      45.356  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.6       9.9      58.3      28.542      33.761  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       8.4       8.3      52.0      24.967      37.882  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.0      15.5      41.9      24.269      36.585  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.1      14.6      33.5      22.054      36.074  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       0.3      15.9      25.1      20.752      51.884  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       1.5      12.8      20.2      18.516      26.239  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       1.3      11.1      16.9      14.839      21.012  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016      23.0       6.5      15.6      18.490      30.152  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016      13.5       7.8      13.9      24.027      33.988  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       4.2       6.0      12.9      18.627      22.592  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       0.1       6.8      11.7      11.470      17.484  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       3.9       7.2      10.5      10.414      20.829  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016       3.0       7.1       9.3      10.440      19.686  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       1.0      10.1       7.6      10.219      17.452  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       0.0      10.3       6.2      10.012      15.213  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       0.5       7.9       5.6       9.263      13.334  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.2       8.4       4.9       8.585      12.290  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       0.0       6.9       4.4       8.328      11.364      15.991       8.530      13.208       9.895
17/07-2016      19.4       8.7       3.8       9.638      11.901      20.224       7.453      15.764       9.269
18/07-2016      19.9       7.3       3.4      13.046      11.915      32.142       7.564      16.178       9.913
19/07-2016      12.1       5.4       3.1      15.192      11.667      28.247       6.613      15.647       9.786
20/07-2016       0.9       6.7       2.7      12.247      10.915      20.481       6.217      13.914       8.594
21/07-2016       0.0      10.9       2.3       9.655       9.779      17.130       6.252      11.237       8.148
22/07-2016       0.0      13.3       2.0       9.277       8.866      16.901       5.420      10.389       7.594
23/07-2016       0.6      13.1       1.6       8.969       8.910      16.323       5.275      10.493       7.131
24/07-2016       2.2       9.4       1.4       8.775       8.415      15.199       4.894      10.216       6.791


Felt: svartfossberget


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       3.3       9.4      21.9      86.146      92.243  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.7       8.7      20.1      82.886      76.398  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.1      10.7      17.9      78.635      78.631  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.3      15.8      15.2      80.524      90.543  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.1      10.8      13.5      78.434      84.176  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       7.9      11.3      11.7      80.537     100.203  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.0      15.4       9.5      82.928      77.394  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.4      14.6       7.9      74.195      67.305  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       0.6      15.8       6.5      64.901      69.652  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       6.1      13.3       5.4      63.671      55.769  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       7.5      11.8       4.4      68.750      55.993  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016      22.5       7.5       3.8      94.315     150.854  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016      21.1       9.3       3.1     199.666     336.023  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       2.6       7.4       2.7     207.484     217.531  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       0.4       7.8       2.5     114.169     129.285  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       7.2       7.7       2.2      85.141     117.400  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      12.2       7.4       2.0     120.919     138.066  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       0.7      11.7       1.6     113.978     107.009  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       0.2      12.6       1.1      63.779      86.775  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       2.0       9.3       1.0      53.953      73.445  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.3       9.0       0.9      47.429      66.659  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       0.0       8.8       0.9      42.645      57.429      71.090      43.549      61.034      51.520
17/07-2016      20.7       9.6       0.7      56.739      58.210     229.357      38.388      79.399      51.439
18/07-2016      12.6       8.2       0.7     134.937      68.564     416.746      38.729     158.501      52.437
19/07-2016       5.8       5.9       0.6     139.989      72.592     387.964      35.563     173.523      50.837
20/07-2016       0.8       6.9       0.5      94.123      61.243     219.556      34.227     124.312      45.532
21/07-2016       0.1      10.3       0.4      54.065      50.838     111.638      31.237      76.749      41.454
22/07-2016       0.0      11.7       0.3      48.473      46.201      83.251      26.961      57.637      37.366
23/07-2016       0.0      13.9       0.3      45.154      43.749      71.183      26.926      52.931      35.427
24/07-2016       0.6      12.4       0.2      42.457      40.639      63.644      24.398      49.352      34.654


Felt: masi


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       4.8      11.6       0.0     198.537     252.549  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       1.0      10.5       0.0     183.661     236.693  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.1      12.5       0.0     164.430     220.015  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.1      16.8       0.0     146.890     202.834  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       2.6      12.9       0.0     133.935     185.876  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       7.6      14.8       0.0     131.853     170.157  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.0      16.4       0.0     127.946     157.341  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       0.5      15.4       0.0     117.078     146.159  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       1.3      16.3       0.0     110.556     137.113  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016      10.3      14.4       0.0     112.175     131.243  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016      16.4      13.7       0.0     139.596     127.833  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016      18.8       9.1       0.0     193.891     135.492  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016      25.5      12.1       0.0     278.723     159.077  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       1.8       9.9       0.0     318.551     197.386  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       0.6       9.9       0.0     279.481     238.351  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       8.8       9.1       0.0     263.782     267.756  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      19.9       9.1       0.0     308.061     289.700  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       0.2      14.4       0.0     325.431     304.251  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       0.3      16.0       0.0     282.235     306.880  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       2.1      12.2       0.0     246.676     297.602  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.4      11.1       0.0     215.731     286.425  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       0.0      11.0       0.0     187.929     239.007     269.047     217.282     252.817     226.382
17/07-2016      19.3      10.9       0.0     203.909     227.864     336.081     187.397     260.079     203.969
18/07-2016      10.7       9.8       0.0     246.354     234.814     447.094     172.222     285.269     194.916
19/07-2016       7.1       7.6       0.0     258.217     227.736     488.785     154.860     289.146     187.553
20/07-2016       0.2       8.6       0.0     241.393     210.733     441.161     138.022     278.966     168.362
21/07-2016       0.1      11.1       0.0     208.857     182.317     398.525     121.020     247.251     149.251
22/07-2016       0.0      12.1       0.0     180.416     158.965     349.416     114.671     212.779     141.371
23/07-2016       0.0      14.4       0.0     157.820     146.005     309.944     107.242     189.057     131.377
24/07-2016       0.0      14.7       0.0     141.522     137.858     284.082      93.741     177.612     120.388


Felt: eibyelva


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       6.0      10.0       0.0      20.682      24.461  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.2       9.4       0.0      19.653      21.667  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.3      11.2       0.0      17.182      19.605  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.1      16.9       0.0      15.159      17.769  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       4.7      12.2       0.0      14.979      17.981  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       5.7      13.0       0.0      16.032      21.122  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.0      16.5       0.0      15.113      18.981  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       1.2      15.5       0.0      13.415      17.035  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       0.5      16.8       0.0      12.005      16.169  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016      12.6      14.7       0.0      14.808      15.527  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016      12.1      13.2       0.0      19.585      24.986  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016      19.8       8.3       0.0      26.316      33.464  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016      18.9      10.5       0.0      34.050      46.586  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.2       8.6       0.0      33.658      34.414  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       1.0       8.9       0.0      28.640      29.548  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016      10.4       8.3       0.0      28.401      35.016  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      15.4       7.5       0.0      32.852      37.092  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       0.0      13.5       0.0      32.305      29.697  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       0.6      15.4       0.0      27.712      25.489  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       4.7      10.1       0.0      25.704      24.615  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       1.6       9.1       0.0      23.979      23.761  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       0.0       8.8       0.0      21.162      21.263      27.313      16.404      23.473      19.301
17/07-2016      26.3      10.2       0.0      28.091      22.899      40.637      14.573      28.970      19.075
18/07-2016      14.3       9.8       0.0      36.535      25.071      60.803      15.094      33.982      20.172
19/07-2016       4.8       7.6       0.0      36.570      26.133      54.655      13.701      32.581      18.755
20/07-2016       0.3       8.3       0.0      32.382      25.463      50.246      11.926      31.525      18.736
21/07-2016       0.0      11.3       0.0      27.793      21.327      41.879      10.109      26.985      16.308
22/07-2016       0.0      12.4       0.0      24.021      18.974      33.388       9.434      24.587      14.992
23/07-2016       0.0      14.3       0.0      20.961      16.822      31.555       7.685      22.578      13.512
24/07-2016       0.1      13.5       0.0      18.706      16.112      29.888       7.293      21.060      12.187


Felt: halsnes


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       4.7       8.4      42.7      10.471      12.954  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       1.0       8.4      39.8      10.171      11.334  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.1      10.2      36.4       9.606      10.770  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.3      17.0      30.6      10.686      13.536  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.5      11.0      27.7      10.809      12.765  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       2.6      10.9      24.8       9.539      12.109  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.0      16.4      20.5       9.457      11.847  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       1.2      15.6      16.3       9.931      11.443  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       0.1      17.6      13.5       9.171      12.101  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       2.5      14.4      11.5       7.849      11.382  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       5.1      11.8       9.9       7.422      10.748  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016      24.3       8.4       8.9      10.551      14.491  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       4.8       9.4       7.7      10.816      12.348  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.1       8.1       6.8       8.225       9.872  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       0.4       8.0       5.9       6.478       8.255  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       9.0       7.7       5.1       7.134       9.669  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016       9.4       6.7       4.8       8.201      11.868  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       0.0      10.2       4.3       7.020       9.866  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       0.3      11.4       3.6       5.653       8.204  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       5.9       8.0       3.3       5.847       7.416  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       3.5       7.9       2.9       5.940       6.961  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       0.0       7.5       2.6       5.209       5.965       7.235       5.012       6.331       5.586
17/07-2016      17.4       9.7       2.1       6.820       6.176      10.851       4.182       7.284       5.029
18/07-2016      13.2       9.6       1.9       8.656       6.753      15.192       4.285       9.170       5.501
19/07-2016      10.3       7.2       1.8       8.929       7.157      15.169       3.901       9.895       5.577
20/07-2016       2.2       7.9       1.7       7.826       7.200      13.351       3.774       9.127       5.594
21/07-2016       0.1      10.8       1.5       6.899       6.696      11.845       3.322       8.578       5.020
22/07-2016       0.0      12.5       1.2       6.231       6.053      11.378       3.208       7.618       4.649
23/07-2016       0.0      13.0       1.0       5.622       5.608      10.457       2.964       7.075       4.347
24/07-2016       0.4      10.5       0.8       5.077       5.147       9.846       2.499       6.944       4.132


Felt: lombola


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      17.9       9.8       7.7      42.390      43.222  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0       8.8       7.0      45.056      38.412  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.1      10.4       6.1      37.635      34.922  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.0      18.3       4.5      34.519      33.318  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       2.8      12.8       3.4      33.612      34.221  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       4.5      10.8       2.9      32.314      34.937  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.3      16.9       2.2      29.023      35.081  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       1.3      16.4       1.6      25.450      33.862  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       0.3      18.1       1.1      22.196      33.018  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       1.6      15.7       0.9      20.678      34.177  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016      12.7      12.1       0.8      22.231      37.804  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016      13.0       8.0       0.7      29.586      47.657  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       1.3      10.3       0.6      30.130      40.508  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.0       9.3       0.5      24.699      34.889  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       0.6       8.7       0.4      22.314      33.008  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       8.6       8.2       0.3      22.749      41.927  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      14.5       7.6       0.3      27.382      48.144  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       0.3      11.8       0.3      29.522      39.656  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       4.6      13.7       0.2      26.767      35.649  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       4.1       9.5       0.2      26.285      36.454  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       3.9       8.7       0.2      25.745      39.207  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       0.4       8.0       0.2      24.459      35.609      42.363      31.024      39.108      33.708
17/07-2016      21.0       9.9       0.2      28.866      35.966      48.667      26.204      40.778      32.056
18/07-2016      14.3      10.4       0.1      37.397      37.465      75.084      25.816      47.598      31.884
19/07-2016       4.3       7.7       0.1      39.576      37.626     103.670      25.419      51.920      30.125
20/07-2016       1.1       8.0       0.1      35.917      35.939      75.902      22.702      47.936      27.927
21/07-2016       0.1      11.3       0.1      32.635      32.294      65.361      20.464      43.033      25.726
22/07-2016       0.0      12.7       0.0      29.521      29.704      53.590      18.457      38.602      23.305
23/07-2016       0.0      14.2       0.0      26.754      26.968      49.624      16.372      36.046      21.236
24/07-2016       0.0      13.2       0.0      24.346      24.168      46.875      15.204      33.113      20.172


Felt: nordmannset


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      11.7      10.7       0.0       0.625       0.783  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.9       8.0       0.0       0.661       0.718  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.0       7.6       0.0       0.548       0.644  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.0      17.3       0.0       0.452       0.574  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.4      15.9       0.0       0.386       0.511  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       3.0      10.1       0.0       0.361       0.475  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       2.2      16.5       0.0       0.348       0.445  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       2.6      19.2       0.0       0.337       0.415  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       0.0      19.8       0.0       0.318       0.389  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.1      18.5       0.0       0.296       0.376  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016      11.5      11.5       0.0       0.372       0.375  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       5.4       9.3       0.0       0.470       0.359  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.0      12.1       0.0       0.438       0.327  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.5      10.3       0.0       0.355       0.300  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016      10.9       9.0       0.0       0.421       0.321  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       7.3       8.9       0.0       0.559       0.351  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016       5.5       9.5       0.0       0.618       0.381  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       0.1      13.2       0.0       0.569       0.407  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       3.7      10.6       0.0       0.498       0.429  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016      10.3      10.3       0.0       0.567       0.439  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       3.5      10.0       0.0       0.625       0.432  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       4.7       8.9       0.0       0.610       0.418       0.679       0.309       0.480       0.359
17/07-2016       0.9      11.4       0.0       0.559       0.393       0.830       0.241       0.509       0.327
18/07-2016       8.3      11.9       0.0       0.560       0.388       0.857       0.252       0.560       0.318
19/07-2016       6.2      10.4       0.0       0.625       0.418       1.128       0.221       0.674       0.309
20/07-2016       3.6       9.8       0.0       0.626       0.411       1.242       0.215       0.664       0.293
21/07-2016       0.5      10.8       0.0       0.553       0.387       1.067       0.180       0.582       0.268
22/07-2016       0.1      12.0       0.0       0.449       0.355       1.026       0.161       0.530       0.248
23/07-2016       0.0      10.9       0.0       0.369       0.336       1.162       0.144       0.472       0.233
24/07-2016       0.1      10.8       0.0       0.315       0.330       0.988       0.126       0.484       0.218


Felt: vaekkava


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      11.3      12.0       0.0      56.062      52.776  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.4      10.0       0.0      57.025      51.065  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       0.2      11.6       0.0      53.298      48.454  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.0      17.1       0.0      49.718      45.651  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       4.5      13.6       0.0      47.912      43.855  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       6.3      14.1       0.0      48.509      43.549  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       0.8      16.6       0.0      47.711      44.872  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       2.9      15.5       0.0      45.594      46.178  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       0.9      17.3       0.0      43.595      46.337  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       8.7      15.7       0.0      43.899      47.463  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016      14.0      13.8       0.0      49.223      49.906  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016      13.5       9.2       0.0      56.594      62.542  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016      15.1      12.8       0.0      64.896      79.107  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.1      11.1       0.0      67.213      84.498  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       0.8       9.6       0.0      62.068      78.774  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016      10.5       8.9       0.0      62.522      73.968  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      14.9       8.8       0.0      71.058      78.275  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       0.3      14.9       0.0      73.652      78.709  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       3.8      16.3       0.0      68.858      73.324  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       3.4      11.7       0.0      66.263      67.513  -10000.000  -10000.000  -10000.000  -10000.000
