regine_area;main_no;point_no;param_key;version_no_end;station_name;station_status_name;dt_start_date;dt_end_date;percent_missing_days;first_year_regulation;latitude;longitude;utm_east_z33;utm_north_z33;regulation_part_area;regulation_part_reservoirs;transfer_area_in;transfer_area_out;drainage_basin_key;area_norway;area_total;comment;drainage_dens;dt_registration_date;dt_regul_date;gradient_1085;gradient_basin;gradient_river;height_minimum;height_hypso_10;height_hypso_20;height_hypso_30;height_hypso_40;height_hypso_50;height_hypso_60;height_hypso_70;height_hypso_80;height_hypso_90;height_maximum;length_km_basin;length_km_river;ocean_polar_angle;ocean_polar_distance;perc_agricul;perc_bog;perc_eff_bog;perc_eff_lake;perc_forest;perc_glacier;perc_lake;perc_mountain;perc_urban;prec_intens_max;utm_zone_gravi;utm_east_gravi;utm_north_gravi;utm_zone_inlet;utm_east_inlet;utm_north_inlet;br1_middelavrenning_1930_1960;br2_Tilsigsberegning;br3_Regional_flomfrekvensanalyse;br5_Regional_lavvannsanalyse;br6_Klimastudier;br7_Klimascenarier;br9_Flomvarsling;br11_FRIEND;br12_GRDC;br23_HBV;br24_middelavrenning_1930_1960;br26_TotalAvlop;br31_FlomserierPrim;br32_FlomserierSekundar;br33_Flomkart_aktive_ureg;br34_Flomkart_aktive_ureg;br38_Flomkart_aktive_ureg_periode;br39_Flomkart_nedlagt_stasjon
2;134;0;1001;1;Storsjø ovf.;Nedlagt;01.09.1902 12:00;17.10.1940 12:00;1,026783;;61,39334869;11,36517239;305914;6812009;;;;;31;2293,179932;2293,179932;;;12.05.2015 00:00;;4,489999771;15,02000046;6,389999866;251;414;579;670;716;769;822;877;933;1016;1743;100,4700012;128,3600006;313,6900024;;1,269999981;9,920000076;;2,180000067;57,56000137;0;3,380000114;23,81999969;0,050000001;;33;300788;6865639;33;303296;6912174;;;;;;;;;;;;;;;;;;
2;135;0;1001;0;Tysla;Nedlagt;29.03.1919 12:00;31.12.1996 12:00;42,544802;;61,93176651;11,057971;293157;6872861;;;;;91;231,1000061;231,1000061;;;12.05.2015 00:00;;7,400000095;21,70000076;15,26000023;279;413;499;606;691;745;793;852;900;949;1651;33,59000015;43,34999847;313,6900024;;2,940000057;3,769999981;;0,01;66,15000153;0;0,699999988;21,70999908;0,01;;33;285349;6888368;33;281403;6901560;Y;;;;;;;;;;Y;;;;;;;Y
2;142;0;1001;1;Knappom;Aktiv;28.11.1916 12:00;16.04.2016 12:00;1,00551;;60,6411705;12,04712486;338530;6726448;0;0;0;0;95;1288,28064;1646;;;12.05.2015 00:00;;3,799999952;8,420000076;4,769999981;170;269;311;342;378;411;446;479;510;556;807;65,16999817;116,8199997;205,3899994;;2,200000048;15,93000031;;0,100000001;72,75;0;1,840000033;0;0,050000001;;33;348074;6747176;33;326649;6789891;Y;;Y;Y;Y;Y;Y;;;Y;Y;Y;Y;;Y;Y;;
2;145;0;1001;1;Losna;Aktiv;00.01.1900 00:00;16.04.2016 12:00;0;1917;61,33338547;10,27753162;247417;6809063;0,247204572;0,136238739;23,84000015;61,47999954;97;11212,83984;11212,83984;;;12.05.2015 00:00;;3,25;17,92000008;4,769999981;179;707;870;966;1052;1139;1243;1356;1477;1641;2463;178,1600037;229,6799927;330,8299866;;2,480000019;3,410000086;;0,189999998;25,28000069;3;3,890000105;56,54000092;0,100000001;;33;179212;6862066;33;95490;6900852;Y;Y;Y;;;;Y;;;Y;Y;;Y;;;;Y;
2;150;0;1001;0;Lalm;Nedlagt;26.10.1900 12:00;16.04.2016 12:00;1,538753;1941;61,81669998;9,273649216;198548;6867055;0,327765465;0,144221619;179,3399963;58,09000015;39;3982,389893;3982,389893;;;12.05.2015 00:00;;5,489999771;24,01000023;7,050000191;355;781;975;1115;1226;1326;1411;1499;1597;1732;2462;109,2900009;130,5899963;330,8299866;;1,399999976;0,629999995;;0,419999987;14,36999989;6,230000019;3,75;69,76000214;0,059999999;;33;144678;6877134;33;95497;6900852;;;;;;;;;;;;;;;;;;
2;153;0;1001;0;Aura;Nedlagt;12.02.1921 12:00;03.10.1965 12:00;0;;61,89265442;8,351590157;150987;6880112;;;;;33;125,4400024;125,4400024;;;12.05.2015 00:00;;42,33000183;12,80000019;45,34999847;456;1098;1147;1208;1267;1307;1338;1364;1403;1478;1830;14,82999992;18,98999977;330,8299866;;0;0,02;;5,179999828;2,339999914;0;7,960000038;89,36000061;0;;33;150348;6887378;33;142230;6889791;Y;Y;;;;;;;;;;;;;;;;
2;165;0;1001;1;Bygdin ndf.;Aktiv;13.03.1922 12:00;16.04.2016 12:00;1,111467;1917;61,3284874;8,807926178;168909;6815096;0,992497563;0,836945176;0;0;105;307,8999939;307,8999939;;;12.05.2015 00:00;;7,690000057;28,60000038;8,800000191;1055;1059;1124;1233;1313;1363;1422;1492;1572;1761;2329;36,90000153;42,20000076;321,980011;;0;0,930000007;;13,25;0;2,980000019;18;78,04000092;0;;33;169340;6814830;33;138013;6831903;Y;Y;;;;;;;;;;;;;;;;
2;167;0;1001;1;Vinsteren;Aktiv;18.09.1915 12:00;01.08.1942 12:00;0;;61,35284424;9,069534302;183116;6816501;;;;;106;466,8800049;466,8800049;;;12.05.2015 00:00;;5,239999771;23,09000015;6,480000019;1031;1056;1061;1122;1218;1299;1355;1416;1497;1654;2329;49,56999969;61,06999969;321,9599915;;0;3,569999933;;11,80000019;0;0;18,79999924;72,29000092;0;;33;160331;6819010;33;138011;6831903;;Y;;;;;;;;;;;;;;;;
2;168;0;1001;1;Nedre Bjørnhølen;Aktiv;01.08.1942 12:00;16.04.2016 12:00;6,659733;1917;61,35553741;9,074213982;183393;6816777;0,992981434;0,754625559;0;466,8800049;107;470,1799927;470,1799927;;;12.05.2015 00:00;;4,599999905;22,97999954;6,510000229;1020;1055;1060;1116;1219;1301;1352;1413;1495;1653;2329;50,90999985;62,77000046;321,9599915;;0;3,730000019;;11,64999962;0;1,950000048;18,79999924;71,90000153;0;;33;160495;6818992;33;138009;6831891;;Y;;;;;;;;;Y;;;Y;;;;
2;172;0;1001;1;Olstappen;Aktiv;15.02.1908 12:00;30.11.1931 12:00;0;;61,51252747;9,395005226;202005;6832703;;;;;38;1307,709961;1307,709961;;;12.05.2015 00:00;;2,829999924;18,77000046;7,440000057;665;904;998;1035;1064;1114;1189;1285;1370;1496;2329;66,61000061;101,7399979;330,8299866;;0,180000007;6,400000095;;2,579999924;20,27000046;0,699999988;11,21000004;54,68000031;0,01;;33;180613;6822624;33;138009;6831908;;Y;;;;;;;;;;;;;;;;
2;197;0;1001;1;Ertesekken ndf.;Aktiv;13.04.1931 12:00;16.04.2016 12:00;2,647258;1881;60,20104218;11,37318897;299002;6679325;0,979306042;0,256226122;23,84000015;58,09000015;116;17505,14063;17505,14063;;;12.05.2015 00:00;;1,480000019;15,48999977;1,5;90;271;454;609;793;921;1037;1172;1343;1538;2463;302,1300049;339,5499878;330,8099976;;6,239999771;5,300000191;;2,079999924;38,47000122;1,700000048;5,579999924;36,86000061;0,5;;33;211283;6823550;33;95490;6900854;Y;Y;;;Y;;Y;;;;;;;Y;;;;
2;197;0;1001;1;Ertesekken ndf.;Aktiv;13.04.1931 12:00;16.04.2016 12:00;2,647258;1881;60,20104218;11,37318897;299002;6679325;0,979306042;0,256226122;23,84000015;58,09000015;116;17505,14063;17505,14063;;;12.05.2015 00:00;;1,480000019;15,48999977;1,5;90;271;454;609;793;921;1037;1172;1343;1538;2463;302,1300049;339,5499878;330,8099976;;6,239999771;5,300000191;;2,079999924;38,47000122;1,700000048;5,579999924;36,86000061;0,5;;33;211283;6823550;33;95490;6900854;Y;Y;;;Y;;Y;;;;;;;Y;;;;
2;205;0;1001;2;Mesna ndf.;Aktiv;01.01.1928 12:00;31.12.2001 12:00;10,362694;1917;61,11698151;10,58361244;262141;6783850;0,997208893;0,609298825;26,95999908;244,8999939;123;218,5500031;218,5500031;;;12.05.2015 00:00;;15,82999992;8,659999847;14,68000031;515;532;576;649;715;785;838;887;912;942;1087;16,54000092;32,41999817;186,4799957;;1,039999962;22,59000015;;4,670000076;49,61000061;0;10,67000008;4,309999943;0,150000006;;33;269104;6786444;33;260774;6796394;Y;Y;;;;;;;;;;;;;;;;
2;205;0;1055;1;Mesna ndf.;Aktiv;12.07.2015 12:00;30.03.2016 12:00;0;1917;61,11698151;10,58361244;262141;6783850;0,997208893;0,609298825;26,95999908;244,8999939;123;218,5500031;218,5500031;;;12.05.2015 00:00;;15,82999992;8,659999847;14,68000031;515;532;576;649;715;785;838;887;912;942;1087;16,54000092;32,41999817;186,4799957;;1,039999962;22,59000015;;4,670000076;49,61000061;0;10,67000008;4,309999943;0,150000006;;33;269104;6786444;33;260774;6796394;Y;Y;;;;;;;;;;;;;;;;
2;209;0;1001;0;Einavatn ndf.;Aktiv;17.02.1928 12:00;16.04.2016 12:00;19,768958;1900;60,64337158;10,59740543;259340;6731130;0,980846047;0,518895328;0;154,6499939;127;157,6699982;157,6699982;;;12.05.2015 00:00;;10,34000015;14,56999969;9,590000153;395;400;417;432;451;480;512;548;583;628;752;23,12000084;28,09000015;185,9299927;;13,90999985;8,550000191;;8,850000381;64,18000031;0;10,80000019;0;0,209999993;;33;259927;6721539;33;262537;6708290;Y;Y;;;;;;;;;;;;Y;;;;
2;213;0;1001;1;Kvisla Bruk;Aktiv;01.01.1928 12:00;31.12.2015 12:00;1,558708;1908;60,96646118;10,77356911;271279;6766432;0,945089579;0,218525305;0;0;128;161,8999939;161,8999939;;;12.05.2015 00:00;;9,340000153;9,869999886;12,51000023;319;346;371;402;437;461;479;501;534;579;707;18,26000023;25,25;186,9799957;;6,760000229;9,850000381;;5,539999962;71,66999817;0;6,380000114;0;0,170000002;;33;269689;6773338;33;263690;6782211;Y;Y;;;;;;;;;;;;;;;;
2;219;0;1001;1;Rokoelv;Nedlagt;01.10.1927 12:00;24.03.1988 12:00;8,378978;;60,79098511;11,39779377;303960;6744888;;;;;132;97,66000366;97,66000366;;;12.05.2015 00:00;;14,47000027;8,300000191;12,25;211;220;235;252;275;298;318;348;407;489;583;18,56999969;25,06999969;196,7200012;;2,359999895;7,829999924;;3,880000114;84,81999969;0;4,369999886;0;0,129999995;;33;309405;6741050;33;313919;6731231;;;;;;;;;;;;;;;;;;
2;222;0;1001;0;Narsjø;Nedlagt;22.02.1930 12:00;29.03.2016 12:00;0,00318;;62,35918045;11,47280788;317500;6919173;0;0;0;0;29;119,131897;119,1299973;;;12.05.2015 00:00;;68,79000092;12,28999996;64,48999786;737;777;824;879;915;939;968;1004;1052;1106;1593;17,88999939;0,779999971;307,730011;;0,409999996;11,72999954;;1,649999976;23,86000061;0;3,119999886;48,13000107;0;;33;320761;6912838;33;325149;6903553;Y;;Y;Y;Y;;Y;Y;;;;;;;;;;
2;223;0;1001;1;Fredriksvatn;Nedlagt;13.03.1933 12:00;12.04.2005 12:00;0;;61,94608307;7,982604027;132313;6888081;;;;;134;929,3300171;929,3300171;;;12.05.2015 00:00;;9,399999619;24,70000076;13,97999954;578;916;1047;1171;1274;1349;1422;1488;1558;1662;2006;39,77000046;49,22000122;322,2099915;;0,039999999;0,49000001;;0,469999999;9,050000191;8,010000229;6,320000172;74,93000031;0;;33;119262;6897122;33;95515;6900845;Y;Y;Y;;;;;;;;Y;;;;;;;
2;224;0;1001;0;Harpefoss;Aktiv;01.01.1996 12:00;12.01.2016 12:00;45,770124;;61,58098221;9,841317177;226301;6838350;;;;;2262;9654,339844;9654,339844;;;12.05.2015 00:00;;2,920000076;19,05999947;3,029999971;218;740;905;1018;1103;1201;1305;1403;1514;1672;2463;145,6999969;134,9100037;330,8299866;;2,019999981;2,190000057;;0,140000001;22,27000046;3,079999924;4,159999847;61,86000061;0,100000001;;33;169038;6866330;33;95471;6900844;;;;;;;;;;;;;;;;;;
2;224;0;1055;1;Harpefoss;Aktiv;01.01.1996 12:00;30.03.2016 12:00;22,636917;;61,58098221;9,841317177;226301;6838350;;;;;2262;9654,339844;9654,339844;;;12.05.2015 00:00;;2,920000076;19,05999947;3,029999971;218;740;905;1018;1103;1201;1305;1403;1514;1672;2463;145,6999969;134,9100037;330,8299866;;2,019999981;2,190000057;;0,140000001;22,27000046;3,079999924;4,159999847;61,86000061;0,100000001;;33;169038;6866330;33;95471;6900844;;;;;;;;;;;;;;;;;;
2;226;0;1001;1;Erlibru;Nedlagt;01.01.1935 12:00;21.11.1963 12:00;0;;62,42559052;11,09182453;298251;6927695;;;;;135;2431,761963;2495,830078;;;12.05.2015 00:00;;1,960000038;11,85000038;2,75999999;573;690;731;764;795;827;861;899;949;1036;1593;72,48999786;106,3300018;325,1000061;;2,210000038;11,03999996;;0,810000002;38,79999924;0;6,739999771;29,17000008;0,119999997;;33;322803;6944518;33;350330;6970922;;;;;;;;;;;;;;;;;;
2;227;0;1001;1;Barkaldfoss;Aktiv;01.01.1935 12:00;16.04.2016 12:00;1,744578;1913;61,97987366;10,89707375;285061;6878736;0,227675647;0,122247823;0;6575,629883;136;6570,092285;6633,339844;;;12.05.2015 00:00;;1,870000005;12,81999969;2,269999981;440;689;746;795;847;898;954;1020;1107;1239;1851;116,7399979;184,1999969;312,8299866;;2,599999905;8,710000038;;0,129999995;37,33000183;0;3,579999924;37,70999908;0,109999999;;33;279665;6921786;33;350250;6970916;Y;Y;;;;;Y;;;;;;;Y;;;;
2;229;0;1001;1;Savalen ndf.;Nedlagt;20.10.1936 12:00;31.12.1970 12:00;0;;62,23141861;10,5222187;267381;6908010;;;;;137;102,5500031;102,5500031;;;12.05.2015 00:00;;17,57999992;16,04999924;21,18000031;706;709;717;740;765;799;842;887;938;1006;1431;13,38000011;22;313,6900024;;0,930000007;5,21999979;;14,60000038;50,11000061;0;16,29999924;18,02000046;0;;33;265325;6913216;33;262525;6917655;;;;;;;;;;;;;;;;;;
2;232;0;1001;0;Elveseter;Nedlagt;02.01.1938 12:00;14.04.2015 12:00;2,678287;;61,7024498;8,283732414;145243;6859372;;;;;139;153,3200073;153,3200073;;;12.05.2015 00:00;;32,49000168;44,27000046;28,80999947;658;1001;1191;1361;1465;1581;1696;1795;1890;2010;2462;19,97999954;28,11000061;330,8200073;;0,389999986;0,270000011;;0,079999998;9,420000076;19,86000061;1,49000001;64,20999908;0;;33;145522;6860024;33;144623;6840816;;;;;;;;;;;;;;;;;;
2;233;0;1001;2;Mariholtputten;Nedlagt;04.07.1997 12:00;30.06.2002 12:00;0,82282;;59,89325714;10,90073109;270713;6646624;;;;;140;0,649999976;0,649999976;;;12.05.2015 00:00;;82,54000092;23,65999985;69,48000336;229;247;283;283;293;299;306;317;353;353;353;1,220000029;1,070000052;194,0099945;;0;3,079999924;;1,50999999;95,37999725;0;1,5;0;0;;33;270618;6647132;33;270873;6647533;;;;;;;;;;;;;;;;;;
2;235;0;1001;1;Grimsmoen;Aktiv;16.10.1997 12:00;16.04.2016 12:00;0;;62,11970901;10,06900597;242921;6897303;0;0;0;0;141;627,0499878;627,0499878;;;12.05.2015 00:00;;5,739999771;15,47000027;12,52000046;690;832;920;961;1011;1065;1125;1187;1255;1366;1708;47,59000015;70,16999817;315,4500122;;2,75;7,329999924;;0,100000001;27,45999908;0;1,049999952;47,13999939;0,180000007;;33;222673;6904910;33;209604;6901588;;;;;;;;;;;;;;Y;Y;;;
2;238;0;1001;1;Rauddalsvatn ndf.;Aktiv;03.01.1944 12:00;15.04.2016 12:00;5,885918;1952;61,9201088;7,796452045;122267;6886271;0,998602033;0,76024729;0;150,0099945;144;150,2100067;150,2100067;;;12.05.2015 00:00;;6,809999943;31,03000069;23,20999908;832;992;1107;1241;1365;1463;1539;1604;1664;1736;1965;24,42000008;26,81999969;321,9599915;;0;0;;5,360000134;2,660000086;26,85000038;6,75;63,59000015;0;;33;110144;6884994;33;102619;6886998;Y;Y;;;;;;;;;Y;;;;;;;
2;243;0;1001;0;Moksa;Nedlagt;06.01.1945 12:00;31.12.1993 12:00;0,173262;;61,31925583;10,29983997;248496;6807406;;;;;146;94,30000305;94,30000305;;;12.05.2015 00:00;;15,53999996;8,649999619;28,95999908;197;788;854;877;887;905;921;935;956;982;1168;18;26,25;324,1600037;;2,640000105;27,10000038;;0,439999998;33,99000168;0;4,920000076;3,559999943;0,050000001;;33;258316;6810578;33;263248;6815653;;;;;;;;;;;;;;;;;;
2;244;0;1001;1;Koloen;Nedlagt;05.03.1945 12:00;31.12.1969 12:00;0;;61,68042755;9,521855354;210312;6850785;;;;;147;1526,209961;1526,209961;;;12.05.2015 00:00;;8,090000153;16,46999931;11,52000046;280;808;930;1019;1138;1248;1373;1486;1629;1808;2463;70,16000366;105,9400024;330,8299866;;1,230000019;2,329999924;;0,439999998;24,04000092;4,71999979;4,179999828;59,25999832;0,02;;33;175946;6844686;33;142134;6840582;;;;;;;;;;;;;;;;;;
2;251;0;1001;1;Kveberg bru;Nedlagt;11.11.1954 12:00;31.12.1988 12:00;0;;62,0777092;10,69256783;275082;6890312;;;;;153;6333,461426;6396,709961;;;12.05.2015 00:00;;2,269999981;12,60000038;4,96999979;473;690;748;796;847;899;955;1021;1109;1243;1851;114,6100006;172,6699982;312,4899902;;2,650000095;8,909999847;;0,140000001;36,97999954;0;3,690000057;37,47999954;0,109999999;;33;279890;6923223;33;350254;6970918;;;;;;;;;;;;;;;;;;
2;265;0;1001;1;Unsetåa;Aktiv;10.11.1961 12:00;16.04.2016 12:00;10,879187;;61,94610977;11,08351231;294592;6874376;0;0;0;0;158;618,3599854;618,3599854;;;12.05.2015 00:00;;12,44999981;15,52000046;12,43000031;338;569;736;834;893;926;957;1000;1051;1106;1433;39,65000153;58,95000076;313,6900024;;1,070000052;7,71999979;;0,090000004;40,52000046;0;1,00999999;46,54999924;0;;33;297653;6894284;33;303296;6912159;Y;;;;;;Y;;;Y;Y;;Y;;Y;Y;;
2;267;0;1001;1;Mistra bru;Aktiv;09.11.1961 12:00;16.04.2016 12:00;1,91118;;61,71111679;11,24189377;301378;6847738;0;0;0;0;159;549,8599854;549,8599854;;;12.05.2015 00:00;;8,949999809;11,44999981;10,71000004;320;670;700;730;770;807;842;883;932;1006;1743;38,08000183;62,40999985;313,6900024;;0,029999999;17,07999992;;0,050000001;48,41999817;0;0,889999986;28,04999924;0,01;;33;310343;6860722;33;305337;6882593;Y;Y;;;;;;;;;;;;Y;Y;;;
2;268;0;1001;0;Akslen;Aktiv;10.03.1933 12:00;16.04.2016 12:00;1,047638;;61,7995491;8,447217941;154948;6869267;0;0;0;0;160;790,9000244;790,9000244;;;12.05.2015 00:00;;17,38999939;28,94000053;21,40999985;476;955;1138;1280;1384;1467;1559;1672;1804;1938;2462;35,93999863;48,00999832;322,2200012;;0,629999995;0,379999995;;0,059999999;11,38000011;10,86999989;1,899999976;71,05999756;0;;33;144035;6855398;33;133260;6863096;Y;Y;Y;;;;Y;;;Y;Y;;Y;;Y;Y;;
2;269;0;1001;1;Hummelvoll;Aktiv;14.06.1962 12:00;16.04.2016 12:00;0,005085;1913;62,44805527;11,12053394;299882;6930105;0,350645185;0,151686192;0;0;161;2357,00708;2421,080078;;;12.05.2015 00:00;;3,109999895;11,81000042;6,800000191;592;690;731;763;795;827;862;900;948;1033;1593;69,73999786;108,5;325,1000061;;2,24000001;11,06999969;;0,860000014;38,04000092;0;6,880000114;29,42000008;0,119999997;;33;323491;6945058;33;350295;6970912;Y;Y;;;;;Y;;;;Y;;Y;;;;;
2;270;0;1001;1;Osflaten;Nedlagt;02.01.1962 12:00;31.12.1995 12:00;38,463397;;62,4969902;11,20750237;304684;6935284;;;;;162;1959,553467;2023,579956;;;12.05.2015 00:00;;3,390000105;11,43999958;7,349999905;595;690;728;761;791;822;855;889;932;1017;1593;62,81999969;100,3000031;325,1000061;;1,700000048;11,22999954;;1,220000029;37,52000046;0;8,069999695;28,29999924;0,150000006;;33;329285;6945216;33;350257;6970908;;;;;;;;;;;;;;;;;;
2;273;0;1001;1;Ryfetten;Nedlagt;12.05.1964 12:00;30.11.1986 12:00;0;;62,16821289;10,19262028;249758;6902211;;;;;164;1313,369995;1313,369995;;;12.05.2015 00:00;;3,789999962;7,389999866;11,68000031;658;836;924;978;1036;1100;1165;1234;1304;1409;1851;54,61999893;77,54000092;315,6700134;;1,659999967;6,239999771;;0,039999999;24,53000069;0,01;0,709999979;54,25;0,090000004;;33;227051;6899488;33;209603;6901590;;;;;;;;;;;Y;;;;;;;Y
2;274;0;1001;1;Einunna;Nedlagt;01.05.1964 12:00;31.12.1971 12:00;0;;62,23236847;10,34331322;258106;6908772;;;;;165;572;572;;;12.05.2015 00:00;;4,429999828;16,84000015;8,050000191;739;950;1021;1062;1102;1142;1184;1230;1289;1364;1689;43,86000061;63,45999908;313,7000122;;0,280000001;10,98999977;;0,899999976;5,610000134;0;3,470000029;71,05000305;0;;33;241382;6922078;33;233854;6944959;;;;;;;;;;;;;;;;;;
2;275;0;1001;1;Liavatn;Aktiv;01.01.1965 12:00;16.04.2016 12:00;5,855663;;61,85414886;7,76287508;119692;6879152;0;0;0;0;166;211,2599945;211,2599945;;;12.05.2015 00:00;;19,23999977;31,48999977;30,5;733;905;1060;1215;1323;1397;1460;1515;1576;1688;2080;20,18000031;28,09000015;321,9599915;;0,07;0,300000012;;1,330000043;10,64000034;14,23999977;5;68,33000183;0;;33;111905;6874014;33;102858;6880610;Y;;Y;Y;;;;Y;;;Y;;;Y;Y;Y;;
2;276;0;1001;1;Furusjøen;Nedlagt;04.11.1964 12:00;21.02.1988 12:00;0;;61,78904343;9,721846581;221853;6861981;;;;;167;67,61000061;67,61000061;;;12.05.2015 00:00;;18,42000008;13,64999962;30,89999962;852;853;873;900;971;1041;1090;1162;1219;1293;1661;9,550000191;2,75;323,5499878;;0;7,400000095;;7,960000038;23,67000008;0;8,869999886;48,81000137;0;;33;223518;6862542;33;227794;6867392;;;;;;;;;;;Y;;;;;;;Y
2;279;0;1001;1;Kråkfoss;Aktiv;23.03.1966 12:00;16.04.2016 12:00;0;;60,13344574;11,08010387;282324;6672734;0;0;0;0;168;432,3500061;432,3500061;;;12.05.2015 00:00;;8,239999771;15,52000046;9,300000191;105;180;204;313;388;445;494;533;567;622;803;40,81999969;67,41000366;191,5099945;;11,19999981;4,889999866;;0,409999996;75,75;0;4,050000191;0,039999999;1,029999971;;33;271610;6688680;33;263488;6702594;Y;;Y;;;;Y;Y;;Y;Y;;Y;;Y;Y;;
2;280;0;1001;1;Kringlerdal;Aktiv;04.04.1966 12:00;16.04.2016 12:00;0,968483;;60,23630905;10,99043655;278045;6684475;0;0;0;0;169;265,4400024;265,4400024;;;12.05.2015 00:00;;10,22000027;15,43999958;11,31000042;175;312;394;441;482;519;546;571;605;655;807;28,68000031;49,79000092;189,9600067;;2,819999933;6,480000019;;1,059999943;83,84999847;0;5,550000191;0,059999999;0,25999999;;33;268348;6694240;33;263486;6702588;Y;Y;Y;;;;;Y;;;Y;;;Y;Y;Y;;
2;281;0;1001;1;Risa;Nedlagt;22.03.1966 12:00;22.03.2001 12:00;48,290966;;60,23882294;11,17316914;288168;6684153;;;;;170;41,40999985;41,40999985;;;12.05.2015 00:00;;2,140000105;;5,199999809;157;180;192;195;198;200;201;204;208;211;268;6,670000076;7,489999771;;;14,48999977;1,129999995;;1,019999981;67,69000244;0;2,900000095;0;2,50999999;;;;;;;;;;;;;;;;;;;;;;;;;
2;284;0;1001;1;Sælatunga;Aktiv;07.10.1955 12:00;16.04.2016 12:00;21,679935;;61,88428497;9,061225891;188075;6875566;0;0;0;0;172;454,8299866;454,8299866;;;12.05.2015 00:00;;24,63999939;19,62999916;22,97999954;423;902;1076;1184;1288;1370;1437;1530;1611;1688;1880;34,38999939;45,61000061;330,8299866;;1,059999943;1,080000043;;0,079999998;8,770000458;0,119999997;1,639999986;83,68000031;0,02;;33;173970;6885831;33;160632;6891824;Y;;Y;;;;Y;Y;;;Y;;;Y;Y;Y;;
2;287;0;1001;1;Rotua;Nedlagt;15.12.1966 12:00;14.03.2005 12:00;1,345741;;60,20543671;10,94706059;275434;6681187;;;;;173;55,88000107;55,88000107;;;12.05.2015 00:00;;19,39999962;17,12000084;22,77000046;199;316;358;399;436;470;491;509;526;549;649;10,34000015;14,89999962;191,6399994;;0,090000004;4,599999905;;0,889999986;90,15000153;0;4,730000019;0;0;;33;270592;6682122;33;265869;6681616;Y;;Y;;;;;Y;;;Y;;;;;;;Y
2;288;0;1001;1;Harasjøen;Nedlagt;12.09.1966 12:00;28.12.2001 12:00;0,248216;;60,65460205;11,38947582;302673;6729739;;;;;174;51,40000153;51,40000153;;;12.05.2015 00:00;;7,199999809;9,989999771;13,05000019;280;293;310;321;332;340;358;378;401;432;520;7,550000191;10,81999969;196,4600067;;1,50999999;5,559999943;;3,539999962;88,43000031;0;3,799999952;0;0,209999993;;33;304728;6728618;33;306082;6732657;Y;Y;Y;Y;;;Y;Y;;;;;;;;;;Y
2;289;0;1001;1;Høydalsvatn;Nedlagt;14.10.1966 12:00;18.04.1988 12:00;1,896157;;61,66875839;8,124903679;136479;6856512;;;;;175;77,55999756;77,55999756;;;12.05.2015 00:00;;35,84999847;28,43000031;36,34999847;904;1046;1201;1303;1380;1428;1462;1511;1570;1679;2126;13,94999981;20,10000038;321,9599915;;0;0,119999997;;3,680000067;4,420000076;9,210000038;8,840000153;75,58000183;0;;33;130006;6858076;33;133259;6863094;;;;;;;;;;;Y;;;;;;;Y
2;290;0;1001;1;Brustuen;Aktiv;14.10.1966 12:00;16.04.2016 12:00;0;;61,72623062;8,296029091;146164;6861944;0;0;0;0;176;253,9299927;253,9299927;;;12.05.2015 00:00;;28,95000076;31,60000038;28,95000076;665;977;1131;1253;1347;1413;1465;1532;1625;1790;2192;24,71999931;33,43999863;321,980011;;0,839999974;0,349999994;;0,540000021;7,019999981;9,319999695;4,190000057;73,01999664;0;;33;134534;6856750;33;133261;6863095;Y;;Y;;;;;Y;;;Y;;Y;;Y;Y;;
2;291;0;1001;1;Tora;Aktiv;26.10.1966 12:00;16.04.2016 12:00;0,066405;1982;62,00772095;7,866355896;126995;6895583;0,02447859;0;0;6,420000076;177;262,269989;262,269989;;;12.05.2015 00:00;;27,23999977;20,55999947;29,30999947;717;1224;1337;1389;1444;1485;1516;1556;1615;1704;2006;20,79000092;28,37999916;330,8299866;;0,01;0;;0,389999986;0,07;5,400000095;6,230000019;87,41999817;0;;33;129672;6905215;33;135259;6912097;Y;;Y;;;;;Y;;Y;Y;;Y;;Y;Y;;
2;292;0;1001;2;Skjøli;Nedlagt;01.11.1966 12:00;04.03.1992 12:00;0;;61,86008072;8,285395622;147145;6876855;;;;;178;174,7100067;174,7100067;;;12.05.2015 00:00;;27,77000046;32,02999878;33,83000183;507;1149;1277;1417;1518;1607;1679;1748;1815;1901;2167;26,54000092;30,17000008;322,2200012;;0;0,01;;0,330000013;4,380000114;18,71999931;1,679999948;73,69999695;0;;33;136444;6869912;33;126578;6863941;Y;;Y;;;;;Y;;;Y;;;;;;;Y
2;294;0;1001;0;Visa;Nedlagt;01.11.1966 12:00;24.10.1991 12:00;17,448488;;61,74880219;8,401960373;151997;6863876;;;;;179;241,5299988;241,5299988;;;12.05.2015 00:00;;29,04999924;13,77999973;43,72000122;519;1109;1300;1439;1543;1632;1728;1825;1917;2033;2462;24,65999985;28,69000053;330,8200073;;0,129999995;0,239999995;;0,02;8,930000305;14,17000008;0,620000005;74,95999908;0;;33;151645;6863490;33;144315;6845389;;;;;;;;;;;Y;;;;;;;
